date,type,operator,fatalities,location,country,cat,year,FatalFlag
22-OCT-1935,DH.86 Express,Imperial Airways,0,Zwettl,Austria,A1,1935,0
24-OCT-1935,Ford 5-AT-C Tri-Motor,Private,0,Hankow,China,C1,1935,0
25-OCT-1935,Boulton Paul P.71A,Imperial Airways,0,Brussel-Haren Ai...,Belgium,A1,1935,0
07-NOV-1935,Savoia-Marchetti S.73P,Sabena,0,London-Croydon A...,U.K.,A1,1935,0
09-NOV-1935,Ford 5-AT-.  Tri-Motor,TACA de Honduras,0,near Jutiapa,Honduras,A1,1935,0
09-NOV-1935,Short S.17 Kent,Imperial Airways,0,Brindisi,Italy,O1,1935,0
18-NOV-1935,Junkers G.24he,Syndicato Condor,0,"IlhÃ©us, BA",Brazil,A1,1935,0
23-NOV-1935,DH.66 Hercules,Imperial Airways,0,Lake Salisbury,Uganda,A1,1935,0
10-DEC-1935,Savoia-Marchetti S.73,Sabena,11,Tatsfield,U.K.,A1,1935,1
10-DEC-1935,Potez 62,Air France,0,near Auxerre,France,A1,1935,0
24-DEC-1935,Ford 5-AT-D Tri-Motor,Panagra,4,Lima,Peru,A1,1935,1
31-DEC-1935,Short S.8 Calcutta,Imperial Airways,12,near Alexandria,Egypt,A1,1935,1
14-JAN-1936,Douglas DC-2-120,American Airlines,17,"Goodwin, AR",USA,A1,1936,1
14-JAN-1936,Junkers Ju-52/3m,Colombian AF,13,near Tres Esquinas Ai...,Colombia,A1,1936,1
17-JAN-1936,Junkers Ju-52/3mce,LAB,13,near Cochabamba,Bolivia,A1,1936,1
28-FEB-1936,Douglas DC-2-115B,Swissair,0,ZÃ¼rich-DÃ¼bendo...,Switzerland,A1,1936,0
05-MAR-1936,Ford 5-AT-D Tri-Motor,CNAC,0,near Zigong,China,A1,1936,0
16-MAR-1936,Junkers Ju-52/3m,ÃLAG,0,Saualpe,Austria,A1,1936,0
26-MAR-1936,Ford 5-AT-B Tri-Motor,Mexicana,14,near Amecameca de JuÃ...,Mexico,A1,1936,1
31-MAR-1936,Ford 5-AT-D Tri-Motor,CNAC,0,Nanking Airport ...,China,A1,1936,0
07-APR-1936,Douglas DC-2-112,TWA,12,"near Fairchance, PA",USA,A1,1936,1
11-APR-1936,Sikorsky S-42,Pan Am,3,Port of Spain,Trinidad & Tobago,A2,1936,1
17-APR-1936,Junkers Ju-52/3m,Deutsche Lufthansa,3,Orvin (Ilfingen),Switzerland,A1,1936,1
20-APR-1936,Douglas DC-2-115K,CLS,0,near Elburg,Netherlands,A1,1936,0
08-MAY-1936,LiorÃ©-et-Olivier H.242/1,Air France,0,near Algerian coast,Mediterranean Sea,A1,1936,0
31-MAY-1936,Douglas DC-2-172,TWA,0,near Chicago Municipa...,USA,A1,1936,0
??-MAY-1936,Junkers G.31fo,Reichsluftfahrtministerium,0,unknown,Germany,A1,1936,0
09-JUN-1936,Fokker F.XXII,AB Aerotransport,2,MalmÃ¶-Bulltofta...,Sweden,A1,1936,1
16-JUN-1936,Junkers Ju-52/3m,DNL,7,"Mount Lihesten, ...",Norway,A1,1936,1
07-JUL-1936,Vickers Valentia,RAF,7,Mersa Matruh Air...,Egypt,A1,1936,1
09-JUL-1936,Curtiss Condor 18,Chamberlin Flying Service,0,Terre Haute-Hulm...,USA,O1,1936,0
20-JUL-1936,Junkers Ju-52/3m,German AF,2,Oberhof,Germany,A1,1936,1
26-JUL-1936,Junkers G.38di,Deutsche Lufthansa,0,Dessau,Germany,A1,1936,0
29-JUL-1936,Curtiss T-32C Condor II,LAN Chile,0,CopiapÃ³ Airport...,Chile,A1,1936,0
08-AUG-1936,Ford 4-AT-B Tri-Motor,Private,0,"Hundred, WV",USA,A1,1936,0
12-AUG-1936,DH.86 Express,British Airways,2,near Altenkirchen,Germany,A1,1936,1
13-AUG-1936,Curtiss AT-32A Condor II,American Airlines,0,Glendale-Grand C...,USA,A1,1936,0
15-AUG-1936,Fokker F.XII,AviaciÃ³n Nacional,2,Biarritz Parme A...,France,A1,1936,1
16-AUG-1936,Fokker F.XII,AviaciÃ³n Nacional,0,La Rochelle-Lago...,France,A1,1936,0
22-AUG-1936,Short S.17 Kent,Imperial Airways,2,"Mirabella Bay, C...",Greece,A1,1936,1
15-SEP-1936,DH.86A Express,British Airways,3,London-Gatwick A...,U.K.,A1,1936,1
19-SEP-1936,Junkers Ju-52/3mfe,Deutsche Lufthansa,0,Frankfurt,Germany,A1,1936,0
24-SEP-1936,CANT Z.506,Ala Littoria,9,near Benghazi,Libya,A1,1936,1
25-SEP-1936,Boulton Paul P.71A,Imperial Airways,2,near Dungeness,U.K.,A1,1936,1
29-SEP-1936,A.W. AW.15 Atalanta,Imperial Airways,0,Delhi,India,O1,1936,0
10-OCT-1936,Douglas DC-2-118B,Panagra,3,near San JosÃ© Pinula,Guatemala,A1,1936,1
01-NOV-1936,Junkers Ju-52/3mge,Deutsche Lufthansa,10,near Tabarz,Germany,A1,1936,1
04-NOV-1936,Junkers Ju-52/3mge,HISMA,0,near Madrid,Spain,C1,1936,0
05-NOV-1936,Junkers Ju-52/3m,HISMA,0,near Algordon,Spain,C1,1936,0
17-NOV-1936,Junkers Ju-52/3mge,Deutsche Lufthansa,4,near Lauf an der Pegnitz,Germany,A1,1936,1
19-NOV-1936,Fokker F.XII,British Airways,2,"Pound Hill, Tilg...",U.K.,A1,1936,1
25-NOV-1936,Junkers Ju-52/3m,HISMA,0,near Cuatro Vientos,Spain,C1,1936,0
28-NOV-1936,Junkers Ju-52/3m,Deutsche Lufthansa,0,near Hannover,Germany,A1,1936,0
03-DEC-1936,Junkers Ju-52/3m,Deutsche Lufthansa,6,Le Grand-Bornand,France,A1,1936,1
08-DEC-1936,Junkers Ju-52/3m,Condor Legion,4,"near Serranillos, Ãvila",Spain,A1,1936,1
09-DEC-1936,Douglas DC-2-115E,KLM,15,London-Croydon A...,U.K.,A1,1936,1
16-DEC-1936,Fokker F.XII,AviaciÃ³n Nacional,0,LeÃ³n Airport,Spain,A1,1936,0
19-DEC-1936,Douglas DC-2-112,"North American Aviation, op.for Eastern Air Lines",0,"near Milford, PA",USA,A1,1936,0
25-DEC-1936,Douglas DC-2-118A,CNAC,0,Chengtu,China,A1,1936,0
28-DEC-1936,Short S.8 Calcutta,Imperial Airways,0,"Mirabello Bay, C...",Greece,O1,1936,0
28-DEC-1936,Douglas DC-2-118B,CNAC,0,near Nanking Airport ...,China,A2,1936,0
??-???-1936,Curtiss AT-32C Condor II,CÃ³ndor Peruana de AviaciÃ³n,0,Pias,Peru,A1,1936,0
03-JAN-1937,Junkers Ju-52/3m,HISMA,0,unknown,Spain,U1,1937,0
20-JAN-1937,Ford 5-AT-C Tri-Motor,DePonti Aviation Company,0,"Sioux City, IA",USA,O1,1937,0
26-JAN-1937,Sabca Savoia-Marchetti S.73P,Sabena,12,near Oran-es Senia Ai...,Algeria,A1,1937,1
09-FEB-1937,Douglas DC-3A-197,United Airlines,11,near San Francisco Mu...,USA,A1,1937,1
16-FEB-1937,Junkers Ju-52/3m,HISMA,0,Jarama,Spain,C1,1937,0
18-FEB-1937,Douglas DC-2-112,Eastern Air Lines,0,Atlanta Municipa...,USA,A1,1937,0
13-MAR-1937,Junkers Ju-52/3m,HISMA,0,Guadalajara,Spain,C1,1937,0
16-MAR-1937,DH.86 Express,Imperial Airways,3,Elsdorf,Germany,A1,1937,1
24-MAR-1937,Short S.23 Empire Flying Boat Mk I,Imperial Airways,5,near Ouroux,France,A1,1937,1
25-MAR-1937,Douglas DC-2-112,TWA,13,"near Clifton, PA",USA,A1,1937,1
??-MAR-1937,Douglas DC-2-115B,LAPE,0,Valencia,Spain,A1,1937,0
??-MAR-1937,Douglas DC-2-115B,LAPE,0,unknown,Unknown country,U1,1937,0
01-APR-1937,Ford 5-AT-C Tri-Motor,Star Air Service,0,"Lake Spenard, AK",USA,A1,1937,0
03-APR-1937,Douglas DC-3-194B,KLM,8,"near McNary, AZ",USA,A1,1937,1
06-APR-1937,Douglas DC-2-115M,LAPE,0,Santander-La Alb...,Spain,C1,1937,0
06-APR-1937,Junkers Ju-52/3mg3e,German AF,0,Liegnitz,Germany,A1,1937,0
07-MAY-1937,Douglas C-33 (DC-2),USAAC,0,"near Clay Springs, AZ",USA,A1,1937,0
29-MAY-1937,Ford 4-AT-B Tri-Motor,Private,0,"Belleville, IL",USA,A1,1937,0
31-MAY-1937,Handley Page HP.42E,Imperial Airways,0,Karachi,Pakistan,O1,1937,0
02-JUN-1937,Sikorsky S-43,Chilean AF,9,near Ancud,Chile,A1,1937,1
16-JUN-1937,Junkers Ju-52/3msai,South African Airways,1,Johannesburg/Ger...,South Africa,A1,1937,1
26-JUL-1937,Junkers Ju-52/3m,HISMA,0,unknown,Spain,A1,1937,0
28-JUL-1937,Douglas DC-2-115L,KLM,15,near Beert,Belgium,A1,1937,1
01-AUG-1937,Junkers Ju-52/3m,Eurasia,0,Kunming,China,A1,1937,0
02-AUG-1937,Sikorsky S-43B,Panagra,14,near CristÃ³bal,Panama,A1,1937,1
02-AUG-1937,Savoia-Marchetti S.73,Ala Littoria,9,Wadi Halfa Airpo...,Sudan,A1,1937,1
06-AUG-1937,Douglas DC-2-152,"Aeroflot, International",6,"near Herina, Bistrita...",Romania,A1,1937,1
08-AUG-1937,Sikorsky S-43W,CNAC,3,"Chilang Point, B...",China,A1,1937,1
10-AUG-1937,Douglas DC-2-112,Eastern Air Lines,4,Daytona Beach Mu...,USA,A1,1937,1
14-AUG-1937,Junkers Ju-52/3m,HISMA,0,unknown,Spain,U1,1937,0
21-AUG-1937,Ford 5-AT-C Tri-Motor,Republic Oil Co.,0,"Fairbanks, AK",USA,A1,1937,0
23-AUG-1937,Douglas DC-2-118A,Panagra,3,"near San Luis, SL",Argentina,A1,1937,1
14-SEP-1937,Junkers Ju-52/3m,HISMA,0,SariÃ±ena (Huesca),Spain,C1,1937,0
27-SEP-1937,Curtiss T-32C Condor II,Private,0,New York-Floyd B...,USA,O1,1937,0
27-SEP-1937,Curtiss AT-32B Condor II,American Airlines,0,New York-Floyd B...,USA,O1,1937,0
27-SEP-1937,Curtiss AT-32D Condor II,American Airlines,0,unknown,USA,O1,1937,0
28-SEP-1937,Ford 5-AT-B Tri-Motor,TACA Guatemala,0,near Puerto Cabezas,Nicaragua,A1,1937,0
01-OCT-1937,Short S.23 Empire Flying Boat Mk I,Imperial Airways,3,Faliro Bay,Greece,A1,1937,1
06-OCT-1937,Douglas DC-3-194B,KLM,4,Palembang-Talang...,Indonesia,A1,1937,1
15-OCT-1937,Junkers Ju-52/3m,HISMA,0,unknown,Spain,U1,1937,0
17-OCT-1937,Douglas DC-3A-197,United Airlines,19,"near Knight, WY",USA,A1,1937,1
25-OCT-1937,Junkers Ju-52/3m,German AF,0,Tutow,Germany,A1,1937,0
27-OCT-1937,Dewoitine D.333,Air France,6,near El Jadida,Morocco,A1,1937,1
16-NOV-1937,Junkers Ju-52/3mge,Sabena,11,near Stene Airfield,Belgium,A1,1937,1
23-NOV-1937,Douglas DC-2-115D,LOT,6,Pirin Mountains,Bulgaria,A1,1937,1
26-NOV-1937,Junkers Ju-52/3mfe,Deutsche Lufthansa,3,London-Croydon A...,U.K.,A1,1937,1
??-NOV-1937,Junkers Ju-52/3mge,DVL,0,Roggentin,Germany,A1,1937,0
03-DEC-1937,Junkers Ju-52/3mte,Deutsche Lufthansa,1,MÃ¼nchen,Germany,A1,1937,1
05-DEC-1937,Short S.23 Empire Flying Boat Mk I,Imperial Airways,2,Brindisi,Italy,A1,1937,1
08-DEC-1937,Potez 621,Air France,2,near Saint-Sauveur,France,A1,1937,1
15-DEC-1937,Junkers Ju-52/3mce,LAB,8,near Sorata,Bolivia,A1,1937,1
04-JAN-1938,Junkers Ju-52/3mte,Deutsche Lufthansa,6,near Frankfurt,Germany,A1,1938,1
10-JAN-1938,Lockheed 14-H Super Electra,Northwest Airlines,10,"near Bozeman, MT",USA,A1,1938,1
11-JAN-1938,Sikorsky S-42B,Pan Am,7,"near Pago Pago, Ameri...",Pacific Ocean,A1,1938,1
13-JAN-1938,Junkers Ju-52/3m,AviaciÃ³n Nacional,0,Barcelona,Spain,A1,1938,0
02-FEB-1938,Consolidated PBY-2 Catalina,US Navy,3,near San Clemente Isl...,USA,A1,1938,1
02-FEB-1938,Consolidated PBY-2 Catalina,US Navy,7,near San Clemente Isl...,USA,A1,1938,1
07-FEB-1938,Junkers Ju-90V1,Junkers,1,Dessau,Germany,A1,1938,1
09-FEB-1938,LiorÃ©-et-Olivier H.242/1,Air France,7,Ãtang de Berre,France,A1,1938,1
13-FEB-1938,CANT Z.506,Ala Littoria,14,"near Sardinia, Italy",Mediterranean Sea,A1,1938,1
22-FEB-1938,Junkers Ju-52/3mge,Deutsche Lufthansa,3,near Pontoise,France,A1,1938,1
??-FEB-1938,Fokker F.XX,LAPE,0,Barcelona-El Pra...,Spain,U1,1938,0
01-MAR-1938,Douglas DC-2-112,TWA,9,"near Wawona, CA",USA,A1,1938,1
07-MAR-1938,Potez 62,Air France,7,"Datia, Madhya Pr...",India,A1,1938,1
17-MAR-1938,Tupolev G-2,Polyarnaya Aviatsiya,0,Buhkta Teplits,Russia,A1,1938,0
23-MAR-1938,Dewoitine D.338,Air France,8,French PyrÃ©nÃ©es,France,A1,1938,1
28-MAR-1938,WM Fokker F.VIIIb,Malert,0,near NyÃ­regyhÃ¡za,Hungary,A1,1938,0
30-MAR-1938,Junkers Ju-52/3m,Ala Littoria,0,near Venezia Lido Air...,Italy,A1,1938,0
25-APR-1938,Sikorsky S-43B,Pan Am,0,near Kingston,Jamaica,A1,1938,0
30-APR-1938,Savoia-Marchetti S.73,Ala Littoria,19,"Maranola, Formia",Italy,A1,1938,1
10-MAY-1938,Ford 5-AT-C Tri-Motor,LAN Chile,0,Chepiquilla Airf...,Chile,A1,1938,0
13-MAY-1938,Ford 5-AT-DS Tri-Motor,SCADTA,0,near QuibdÃ³,Colombia,A1,1938,0
16-MAY-1938,Lockheed 14-H2 Super Electra,Northwest Airlines,9,"near Saugus, CA",USA,A1,1938,1
22-MAY-1938,Curtiss T-32C Condor II,LAN Chile,0,Domeyko,Chile,A1,1938,0
22-MAY-1938,Junkers Ju-52/3mge,Syndicato Condor,6,"Santos Airport, ...",Brazil,A1,1938,1
24-MAY-1938,Douglas DST-A-207A (DC-3),United Airlines,10,near Cleveland Munici...,USA,A1,1938,1
19-JUN-1938,Douglas DC-2-118A,Panagra,4,Mt Mercedario,Chile,A1,1938,1
26-JUN-1938,Junkers Ju-52/3mge,Deutsche Lufthansa Sucursal PerÃº,7,Cerro Chilligua,Peru,A1,1938,1
02-JUL-1938,Curtiss YC-30 Condor II,USAAC,0,"Maxwell Field, M...",USA,A1,1938,0
08-JUL-1938,Lockheed 14-H Super Electra,Northwest Airlines,1,Billings Municip...,USA,A1,1938,1
14-JUL-1938,Savoia-Marchetti S-66,Ala Littoria,20,"near Terranova, Sardi...",Mediterranean Sea,A1,1938,1
15-JUL-1938,Douglas DC-3-228,Pan Am,1,"MorÃ³n, BA",Argentina,A1,1938,1
16-JUL-1938,Junkers Ju-52/3mge,Eurasia,0,Wuhan (Hankow),China,A1,1938,0
22-JUL-1938,Lockheed 14-H Super Electra,LOT,14,"Negrileasa, Stul...",Romania,A1,1938,1
27-JUL-1938,A.W. AW.15 Atalanta,Imperial Airways,4,near Kisumu,Kenya,A1,1938,1
28-JUL-1938,Martin M-130,Pan Am,15,"near Manila, Philippines",Pacific Ocean,A1,1938,1
10-AUG-1938,WM Fokker F.VIIIb,Malert,12,near Debrecen Airport...,Hungary,A1,1938,1
11-AUG-1938,Ford 5-AT-C Tri-Motor,Private,0,"Mankato, MN",USA,O1,1938,0
13-AUG-1938,Savoia-Marchetti S.73,CSA,17,Oberkirch,Germany,A1,1938,1
15-AUG-1938,Junkers Ju-52/3mfe,Syndicato Condor,9,Guanabara Bay,Brazil,A1,1938,1
18-AUG-1938,Lockheed 14-H Super Electra,LOT,0,Bucharest-Baneas...,Romania,A1,1938,0
18-AUG-1938,Macchi M.C.94-II,Macchi,13,Mornago (Varese),Italy,A1,1938,1
20-AUG-1938,Junkers Ju-52/3m,AviaciÃ³n Nacional,0,unknown,Spain,A1,1938,0
24-AUG-1938,Douglas DC-2-221,CNAC,14,Wangmoon,China,C2,1938,1
03-SEP-1938,Ford 5-AT-D Tri-Motor,Johnson Flying Service,0,"Big Prairie, MT",USA,A1,1938,0
07-SEP-1938,CANT Z.506C,Ala Littoria,0,Melilla,Spain,A1,1938,0
20-SEP-1938,Short Sunderland I,RAF,2,"Angle Bay, Milfo...",U.K.,A1,1938,1
29-SEP-1938,Junkers Ju-52/3m,German AF,1,Frankfurt Rhein-...,Germany,A1,1938,1
01-OCT-1938,Junkers Ju-52/3mte,Deutsche Lufthansa,13,Grisons (GraubÃ¼...,Switzerland,A1,1938,1
01-OCT-1938,Junkers G.24,Syndicato Condor,0,"Coruripe, AL",Brazil,A1,1938,0
10-OCT-1938,Sabca Savoia-Marchetti S.73P,Sabena,20,Soest,Germany,A1,1938,1
18-OCT-1938,Douglas DC-2-112,Eastern Air Lines,0,near Montgomery Munic...,USA,A1,1938,0
20-OCT-1938,Ford 4-AT-B Tri-Motor,Private,1,"Powellsville, NC",USA,A1,1938,1
25-OCT-1938,Douglas DC-2-210,ANA,18,"Mt Dandenong, VIC",Australia,A1,1938,1
04-NOV-1938,DH.86 Express,Jersey Airways,14,Jersey-States Ai...,U.K.,A1,1938,1
10-NOV-1938,Douglas DC-3,Japan Air Transport,0,Fukuoka,Japan,A1,1938,0
14-NOV-1938,Douglas DC-3-194D,KLM,6,Amsterdam-Schiph...,Netherlands,A1,1938,1
18-NOV-1938,Consolidated PBY-2 Catalina,US Navy,2,Honolulu Harbour...,USA,A1,1938,1
18-NOV-1938,Lockheed 14-H2 Super Electra,TCAL,2,"near Regina Airport, ...",Canada,A1,1938,1
22-NOV-1938,Lockheed 14-WF62 Super Electra,British Airways,2,"Walton Bay, Some...",U.K.,A1,1938,1
22-NOV-1938,Savoia-Marchetti SM-75C,Ala Littoria,4,near Winklern,Austria,A1,1938,1
25-NOV-1938,Junkers Ju-52/3m,German AF,4,near Bayreuth,Germany,A1,1938,1
26-NOV-1938,Junkers Ju-90V2,Deutsche Lufthansa,12,Bathurst (Banjul),Gambia,A1,1938,1
27-NOV-1938,Short S.23 Empire Flying Boat Mk I,Imperial Airways,4,Lake Habbaniyah,Iraq,A1,1938,1
29-NOV-1938,Douglas DC-3A-191,United Airlines,5,"near Point Reyes, CA",USA,A1,1938,1
02-DEC-1938,Junkers Ju-52/3mte,Deutsche Lufthansa,0,near Vienna,Austria,A1,1938,0
03-DEC-1938,DH.86 Express,Imperial Airways,0,Bangkok,Thailand,U1,1938,0
06-DEC-1938,Focke-Wulf Fw 200,Deutsche Lufthansa,0,near Manila,Philippines,A1,1938,0
08-DEC-1938,Nakajima/Douglas DC-2,Imperial Japanese Airways,10,near Kerama Islands,Japan,A1,1938,1
09-DEC-1938,Lockheed 14-WF62 Super Electra,KLM,4,near Amsterdam-Schiph...,Netherlands,A1,1938,1
10-DEC-1938,Lockheed 14-WG3B Super Electra,Imperial Japanese Airways,0,Tsingtao (Quingd...,China,A1,1938,0
11-DEC-1938,Junkers Ju-52/3mge,SEDTA,0,Quito-Cotocollao...,Ecuador,A1,1938,0
07-JAN-1939,Douglas DC-2-115B,Swissair,5,near Senlis,France,A1,1939,1
13-JAN-1939,Lockheed 14-H Super Electra,Northwest Airlines,4,Miles City Munic...,USA,A1,1939,1
13-JAN-1939,Junkers Ju-52/3mge,Syndicato Condor,10,"Rio Bonito, RJ",Brazil,A1,1939,1
13-JAN-1939,Fokker F.XVIII,Commercial Aviation Company,0,Lydda Airport (TLV),Israel,A1,1939,0
17-JAN-1939,Ford 5-AT-.  Tri-Motor,SCADTA,4,near Sumapaz,Colombia,A1,1939,1
18-JAN-1939,Lockheed 14-H Super Electra,Guinea Airways,4,near Katherine-Tindal...,Australia,A1,1939,1
21-JAN-1939,Short S.23 Empire Flying Boat Mk II,Imperial Airways,3,"near Port Washington,...",Atlantic Ocean,A1,1939,1
24-JAN-1939,Junkers Ju-52/3m,German AF,5,near Arrens,France,A1,1939,1
27-JAN-1939,Potez 62,Air France,6,near KÃ¶ln-Butzweiler...,Germany,A1,1939,1
06-FEB-1939,Fokker F.XVIII,Spanish Republican AF,0,VilajuÃ¯ga Airfield,Spain,O1,1939,0
13-FEB-1939,Junkers Ju-52/3m,AviaciÃ³n Nacional,0,near Cartagena,Spain,A1,1939,0
19-FEB-1939,Sikorsky S-42A,Pan Am,0,San Juan harbor,Puerto Rico,A2,1939,0
24-FEB-1939,Junkers Ju-52/3mge,Reichsluftfahrtministerium,12,"Termes Ribi, Com...",France,A1,1939,1
02-MAR-1939,Ford 6-AT-AS Tri-Motor,Yukon Southern Air Transport,0,"Vancouver, BC",Canada,O1,1939,0
05-MAR-1939,Junkers Ju-52/3m,AviaciÃ³n Nacional,0,unknown,Spain,A1,1939,0
12-MAR-1939,Junkers Ju-52/3mge,Eurasia,4,near Weining,China,A1,1939,1
12-MAR-1939,Short S.23 Empire Flying Boat Mk I,"Imperial Airways, op.for Qantas Empire Airways",0,"Tandjong, Batavi...",Indonesia,A1,1939,0
14-MAR-1939,Junkers Ju-52/3mge,Sabena,3,Sint-Stevens-Woluwe,Belgium,A1,1939,1
18-MAR-1939,Boeing S.307 Stratoliner,Boeing,10,"near Alder, WA",USA,A1,1939,1
26-MAR-1939,Douglas DC-2-112,Braniff Airways,8,Oklahoma City Mu...,USA,A1,1939,1
29-MAR-1939,Junkers Ju-52/3mge,Iberia,0,"Cabezabellosa, C...",Spain,A1,1939,0
??-MAR-1939,Lockheed 14-WG3B Super Electra,Imperial Japanese Airways,0,Fukuoka Airport ...,Japan,A1,1939,0
??-MAR-1939,Ford 5-AT-B Tri-Motor,TACA Guatemala,0,Tegucigalpa-Tonc...,Honduras,O1,1939,0
15-APR-1939,Ford 5-AT-C Tri-Motor,South American Gulf Oil Co.,2,"near El Carmen, Santa...",Colombia,A1,1939,1
24-APR-1939,Junkers Ju-52/3m,German AF,0,GroÃer Arbersee,Germany,A1,1939,0
29-APR-1939,Junkers Ju-52/3m,German AF,5,near Bollstadt/Amerdi...,Germany,A1,1939,1
??-APR-1939,Fokker F.VIII,Venezuelan Government,0,near UruyÃ©n,Venezuela,A1,1939,0
01-MAY-1939,Short S.23 Empire Flying Boat Mk I,Imperial Airways,2,"Lumbo lagoon, Il...",Mozambique,A1,1939,1
02-MAY-1939,Dewoitine D.338,Air France,9,near Argana,Morocco,A1,1939,1
03-MAY-1939,Consolidated PBY-4 Catalina,US Navy,0,San Diego-North ...,USA,A1,1939,0
06-MAY-1939,Junkers Ju-52/3m,Eurasia,0,Hanchung (Hanzho...,China,C1,1939,0
17-MAY-1939,Lockheed 14-WG3B Super Electra,Imperial Japanese Airways,6,Fukuoka dai-1 Ai...,Japan,A1,1939,1
??-MAY-1939,Douglas DC-2-192,Chinese Government,0,Chongqing Airpor...,China,C1,1939,0
01-JUN-1939,A.W. AW.15 Atalanta,Imperial Airways,0,Alexandria,Egypt,A1,1939,0
05-JUN-1939,Short Sunderland I,RAF,4,Johore Straits,Singapore,A1,1939,1
06-JUN-1939,Douglas DC-2-115E,KLM,1,Amsterdam-Schiph...,Netherlands,A2,1939,1
12-JUN-1939,Short S.23 Empire Flying Boat Mk I,Imperial Airways,0,Calcutta,India,A1,1939,0
19-JUN-1939,Short S.30 Empire Flying Boat,Imperial Airways,0,Hythe,Atlantic Ocean,O1,1939,0
29-JUL-1939,DH.86A Express,RAF,0,Kirby-in-Furness...,U.K.,A1,1939,0
03-AUG-1939,Junkers Ju-52/3mte,Deutsche Lufthansa,0,Rangoon-Mingalad...,Myanmar,U1,1939,0
04-AUG-1939,Junkers Ju-52/3mte,Deutsche Lufthansa,7,Tivissa,Spain,A1,1939,1
11-AUG-1939,Lockheed 14-WF62 Super Electra,Imperial Airways,0,"Saint-Sauveur, L...",France,A1,1939,0
13-AUG-1939,Sikorsky S-43B,Pan Am,14,near Rio de Janeiro-S...,Brazil,A1,1939,1
24-AUG-1939,Savoia-Marchetti SM-75,Ala Littoria,0,unknown,Italy,A1,1939,0
24-AUG-1939,Junkers F.24kay (G.24),Deutsche Lufthansa,2,Glindow,Germany,A1,1939,1
30-AUG-1939,Junkers Ju-52/3mte,Deutsche Lufthansa,7,near Hannover,Germany,A1,1939,1
31-AUG-1939,Junkers Ju-52/3m,German AF,4,Hunding/Zueding,Germany,A1,1939,1
05-SEP-1939,Vickers Valentia,RAF,0,Catterick RAF St...,U.K.,A1,1939,0
05-SEP-1939,Junkers Ju-52/3m,German AF,9,Wilhelmshaven-Reede,Germany,C1,1939,1
10-SEP-1939,Short Sunderland I,RAF,0,Pembroke Dock RA...,U.K.,A1,1939,0
13-SEP-1939,Junkers Ju-52/3m,German AF,0,near Zinnitz,Germany,A1,1939,0
18-SEP-1939,Short Sunderland I,RAF,10,Milford Haven in...,U.K.,A1,1939,1
22-SEP-1939,Junkers Ju-52/3m,German AF,13,"near GroÃjena, Naumb...",Germany,A1,1939,1
25-SEP-1939,Junkers Ju-52/3m,German AF,0,Warsaw,Poland,C1,1939,0
28-SEP-1939,Douglas DC-2-210,ANA,0,Sydney-Mascot Ai...,Australia,A2,1939,0
09-OCT-1939,Junkers Ju-52/3mg4c,German AF,7,"Thomasdorf, near...",Germany,A1,1939,1
10-OCT-1939,Junkers Ju-52/3m,German AF,0,near Wangerooge [Nort...,Germany,A1,1939,0
13-OCT-1939,Short Sunderland I,RAF,0,Isles of Scilly,U.K.,A1,1939,0
13-OCT-1939,Caproni Ca.133,Ala Littoria,0,Gabode,Djibouti,A1,1939,0
15-OCT-1939,Short Sunderland I,RAF,4,"Plymouth Sound, ...",U.K.,A1,1939,1
17-OCT-1939,Savoia-Marchetti S.73,Ala Littoria,15,near OlÃ­as,Spain,A1,1939,1
07-NOV-1939,Handley Page HP.42W,Imperial Airways,0,"Tiverton, Devon",U.K.,A1,1939,0
10-NOV-1939,Junkers Ju-52/3m,Spanish AF,7,near Lastras de Cuell...,Spain,A1,1939,1
15-NOV-1939,Junkers Ju-52/3mge,Argentine AF,0,"El Palomar, BA",Argentina,A2,1939,0
17-NOV-1939,Junkers Ju-52/3m,Spanish AF,10,near Cap Juby,Morocco,A1,1939,1
04-DEC-1939,Junkers Ju-52/3mlu,Ala Littoria,5,"near Arbersee, Bayeri...",Germany,A1,1939,1
18-DEC-1939,Junkers Ju-52/3m,Iberia,10,near Europa Point [St...,Gibraltar,A1,1939,1
21-DEC-1939,Lockheed 14-WF62 Super Electra,British Airways,5,near Alexandria,Mediterranean Sea,A1,1939,1
15-JAN-1940,Lockheed 14-WF62 Super Electra,British Airways,0,Heston Airport,U.K.,A1,1940,0
22-JAN-1940,Lockheed 14-WF62 Super Electra,KNILM,8,near Denpasar-Ngurah ...,Indonesia,A1,1940,1
30-JAN-1940,Ford 4-AT-E Tri-Motor,White Pass Airways,0,"Carcross, YT",Canada,A1,1940,0
05-FEB-1940,Nakajima/Douglas DC-2,Imperial Japanese Airways,0,"Diaoyu Dao, Senk...",Japan,A1,1940,0
10-FEB-1940,Savoia-Marchetti SM-75,Ala Littoria,10,Aiello Calabro,Italy,A1,1940,1
20-FEB-1940,Ford 5-AT-.  Tri-Motor,TACA de Nicaragua,0,near Prinzapolka,Nicaragua,A1,1940,0
25-FEB-1940,Ford 5-AT-C Tri-Motor,TACA,0,San Isidro,Costa Rica,A1,1940,0
01-MAR-1940,Handley Page HP.42E,Imperial Airways,8,"near Dibba, Oman [Gul...",Indian Ocean,A1,1940,1
03-MAR-1940,Bloch 220,Air France,3,near Orange,France,A1,1940,1
